NUMERO_POLICE,DATE_EFFET,DATE_EXPIRATION,TYPE,Wilaya,commune_du_risque,VALEUR_ASSURÉE,PRIME_NETTE,source_sheet,year,wilaya_code,wilaya_name,commune_name,prime_rate,zone_sismique,zone_source,lat,lon,coordinate_source,zone_match_method,zone_num
31310003240492,2024-10-29,2025-10-28,2 - Installation Commerciale,,1003 - BIR EL DJIR,1000000.0,2500.0,2024,2024,,,BIR EL DJIR,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
31211003240032,2024-07-01,2025-06-30,Bien immobilier,,1005 - BOUSFER,2205000.0,1500.0,2024,2024,,,BOUSFER,0.0006802721088435,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003240475,2024-10-17,2025-10-16,Bien immobilier,,1019 - ORAN,2418000.0,1886.04,2024,2024,,,ORAN,0.00078,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003240330,2024-06-05,2025-06-04,Bien immobilier,,1417 - TIPAZA,3165400.0,2374.05,2024,2024,,,TIPAZA,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
31312003240003,2024-01-16,2025-01-15,Bien immobilier,,1003 - BIR EL DJIR,945000.0,1500.0,2024,2024,,,BIR EL DJIR,0.0015873015873015,UNKNOWN,unknown,,,,missing_wilaya,-1
23208003240009,2024-11-26,2025-11-25,2 - Installation Commerciale,,155 - AIN BERDA,1000000.0,2500.0,2024,2024,,,AIN BERDA,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
15308003240520,2024-10-01,2025-09-30,Bien immobilier,,1503 - TIZI OUZOU,2161940.0,1500.0,2024,2024,,,TIZI OUZOU,0.0006938212901375,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003240059,2024-02-05,2025-02-04,Bien immobilier,,1019 - ORAN,14000000.0,9100.0,2024,2024,,,ORAN,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003240253,2024-07-14,2025-07-13,Bien immobilier,,130 - EL MOURADIA,3666000.0,2749.5,2024,2024,,,EL MOURADIA,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
42303003240029,2024-02-27,2025-02-26,Bien immobilier,,120 - DELY BRAHIM,4788000.0,3591.0,2024,2024,,,DELY BRAHIM,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
16330003240104,2024-04-04,2025-04-03,Bien immobilier,,128 - EL MAGHARIA,2162000.0,1621.5,2024,2024,,,EL MAGHARIA,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
16336003240104,2024-05-30,2025-05-29,2 - Installation Commerciale,,1415 - SIDI RACHED,1000000.0,2500.0,2024,2024,,,SIDI RACHED,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003240254,2024-07-15,2025-07-14,Bien immobilier,,152 - STAOUELI,4812800.0,3609.6,2024,2024,,,STAOUELI,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
40301003240034,2024-03-05,2025-03-04,Bien immobilier,,726 - KHENCHELA,806000.0,1500.0,2024,2024,,,KHENCHELA,0.0018610421836228,UNKNOWN,unknown,,,,missing_wilaya,-1
11301003240501,2024-09-12,2025-09-11,Bien immobilier,,1315 - TAMANRASSET,4704000.0,3104.64,2024,2024,,,TAMANRASSET,0.00066,UNKNOWN,unknown,,,,missing_wilaya,-1
5303003240409,2024-06-25,2025-06-24,Bien immobilier,,208 - OUED TAGA,806000.0,1500.0,2024,2024,,,OUED TAGA,0.0018610421836228,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003240628,2024-12-23,2025-12-22,Bien immobilier,,995 - AIN KERMA ORAN,2218360.0,1500.0,2024,2024,,,AIN KERMA ORAN,0.0006761751924845,UNKNOWN,unknown,,,,missing_wilaya,-1
22202003240020,2024-04-03,2025-04-02,Bien immobilier,,1223 - SIDI BEL ABBES,4172910.0,2503.75,2024,2024,,,SIDI BEL ABBES,0.0006000009585636,UNKNOWN,unknown,,,,missing_wilaya,-1
25306003240600,2024-10-07,2025-10-06,Bien immobilier,,889 - OUED SEGUEN,3100000.0,2015.0,2024,2024,,,OUED SEGUEN,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
28305003240251,2024-10-24,2025-10-23,Bien immobilier,,962 - MSILA,3541750.0,2302.14,2024,2024,,,MSILA,0.0006500007058657,UNKNOWN,unknown,,,,missing_wilaya,-1
11301003240310,2024-05-20,2025-05-19,Bien immobilier,,1315 - TAMANRASSET,350000.0,1800.0,2024,2024,,,TAMANRASSET,0.0051428571428571,UNKNOWN,unknown,,,,missing_wilaya,-1
28305003240228,2024-10-04,2025-10-03,Bien immobilier,,962 - MSILA,2542000.0,1652.3,2024,2024,,,MSILA,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003240121,2024-03-25,2025-03-24,Bien immobilier,,152 - STAOUELI,587500.0,1500.0,2024,2024,,,STAOUELI,0.0025531914893617,UNKNOWN,unknown,,,,missing_wilaya,-1
438010093240048,2024-11-13,2025-11-12,Bien immobilier,,894 - TADJENANET,620000.0,1500.0,2024,2024,,,TADJENANET,0.0024193548387096,UNKNOWN,unknown,,,,missing_wilaya,-1
303010093240008,2024-05-23,2025-05-22,Bien immobilier,,1037 - ROUISSAT,10000000.0,5500.0,2024,2024,,,ROUISSAT,0.00055,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250532,2025-12-08,2026-12-07,Bien immobilier,,1019 - ORAN,279000.0,1500.0,2025,2025,,,ORAN,0.0053763440860215,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250495,2025-11-23,2026-11-22,Bien immobilier,,1003 - BIR EL DJIR,414780.0,1500.0,2025,2025,,,BIR EL DJIR,0.0036163749457543,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250489,2025-11-05,2026-11-04,Bien immobilier,,1417 - TIPAZA,423000.0,1500.0,2025,2025,,,TIPAZA,0.0035460992907801,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250758,2025-12-30,2026-12-29,Bien immobilier,,1019 - ORAN,455000.0,1500.0,2025,2025,,,ORAN,0.0032967032967032,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250598,2025-10-26,2026-10-25,Bien immobilier,,1003 - BIR EL DJIR,455000.0,1500.0,2025,2025,,,BIR EL DJIR,0.0032967032967032,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250240,2025-05-28,2026-05-27,Bien immobilier,,147 - ROUIBA,482220.0,1500.0,2025,2025,,,ROUIBA,0.003110613412965,UNKNOWN,unknown,,,,missing_wilaya,-1
19308003250257,2025-12-19,2026-12-18,Bien immobilier,,1156 - DJEMILA,560000.0,1500.0,2025,2025,,,DJEMILA,0.0026785714285714,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250700,2025-11-25,2026-11-24,Bien immobilier,,1019 - ORAN,577500.0,1500.0,2025,2025,,,ORAN,0.0025974025974025,UNKNOWN,unknown,,,,missing_wilaya,-1
18301003251096,2025-10-22,2026-10-21,Bien immobilier,,695 - EL AOUANA,620000.0,1500.0,2025,2025,,,EL AOUANA,0.0024193548387096,UNKNOWN,unknown,,,,missing_wilaya,-1
98010093250001,2025-02-04,2026-02-03,Bien immobilier,,342 - BLIDA,626040.0,1500.0,2025,2025,,,BLIDA,0.0023960130343109,UNKNOWN,unknown,,,,missing_wilaya,-1
98010093250001,2025-02-04,2026-02-03,Bien immobilier,,342 - BLIDA,626040.0,-1500.0,2025,2025,,,BLIDA,-0.0023960130343109,UNKNOWN,unknown,,,,missing_wilaya,-1
25301023250011,2025-02-12,2026-02-11,Bien immobilier,,1262 - EMDJEZ EDCHICH,700000.0,1800.0,2025,2025,,,EMDJEZ EDCHICH,0.0025714285714285,UNKNOWN,unknown,,,,missing_wilaya,-1
28305003250158,2025-06-19,2026-06-18,Bien immobilier,,962 - MSILA,700000.0,1500.0,2025,2025,,,MSILA,0.0021428571428571,UNKNOWN,unknown,,,,missing_wilaya,-1
19306003250960,2025-09-14,2026-09-13,Bien immobilier,,1182 - SETIF,700000.0,1500.0,2025,2025,,,SETIF,0.0021428571428571,UNKNOWN,unknown,,,,missing_wilaya,-1
23211003250006,2025-01-16,2026-01-15,Bien immobilier,,163 - EL HADJAR,735000.0,1500.0,2025,2025,,,EL HADJAR,0.0020408163265306,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250429,2025-08-24,2026-08-23,Bien immobilier,,1019 - ORAN,869750.0,1500.0,2025,2025,,,ORAN,0.0017246335153779,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250009,2025-01-08,2026-01-07,Bien immobilier,,130 - EL MOURADIA,950000.0,1500.0,2025,2025,,,EL MOURADIA,0.001578947368421,UNKNOWN,unknown,,,,missing_wilaya,-1
40301003250094,2025-08-18,2026-08-17,Bien immobilier,,726 - KHENCHELA,985800.0,1500.0,2025,2025,,,KHENCHELA,0.0015216068167985,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250048,2025-02-03,2026-02-02,2 - Installation Commerciale,,1412 - NADOR,1000000.0,2500.0,2025,2025,,,NADOR,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250368,2025-08-05,2026-08-04,2 - Installation Commerciale,,1412 - NADOR,1000000.0,2500.0,2025,2025,,,NADOR,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250646,2025-11-04,2026-11-03,2 - Installation Commerciale,,997 - AIN TURK,1000000.0,2500.0,2025,2025,,,AIN TURK,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250427,2025-09-08,2026-09-07,2 - Installation Commerciale,,150 - SIDI MOUSSA,1000000.0,2500.0,2025,2025,,,SIDI MOUSSA,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250116,2025-03-08,2026-03-07,2 - Installation Commerciale,,484 - CHLEF,1000000.0,2500.0,2025,2025,,,CHLEF,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250176,2025-04-22,2026-04-21,2 - Installation Commerciale,,1417 - TIPAZA,1000000.0,2500.0,2025,2025,,,TIPAZA,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250157,2025-04-12,2026-04-11,2 - Installation Commerciale,,376 - EL HAMMADIA,1000000.0,2500.0,2025,2025,,,EL HAMMADIA,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250749,2025-12-29,2026-12-28,2 - Installation Commerciale,,1019 - ORAN,1000000.0,2500.0,2025,2025,,,ORAN,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250082,2025-02-26,2026-02-25,2 - Installation Commerciale,,1020 - OUED TLELAT,1000000.0,2500.0,2025,2025,,,OUED TLELAT,0.0025,UNKNOWN,unknown,,,,missing_wilaya,-1
40301003250011,2025-01-26,2026-01-25,Bien immobilier,,726 - KHENCHELA,1120000.0,1500.0,2025,2025,,,KHENCHELA,0.0013392857142857,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250335,2025-07-30,2026-07-29,Bien immobilier,,133 - HUSSEIN DEY,1130350.0,1500.0,2025,2025,,,HUSSEIN DEY,0.0013270226036183,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250108,2025-04-20,2026-04-19,Bien immobilier,,1019 - ORAN,1141730.0,1500.0,2025,2025,,,ORAN,0.0013137957310397,UNKNOWN,unknown,,,,missing_wilaya,-1
16333003250418,2025-10-28,2026-10-27,Bien immobilier,,102 - BABA HASSEN,1175000.0,1800.0,2025,2025,,,BABA HASSEN,0.001531914893617,UNKNOWN,unknown,,,,missing_wilaya,-1
19306003250931,2025-09-05,2026-09-04,Bien immobilier,,1130 - AIN AZAL,1240000.0,1500.0,2025,2025,,,AIN AZAL,0.0012096774193548,UNKNOWN,unknown,,,,missing_wilaya,-1
15308003250713,2025-12-30,2026-12-29,Bien immobilier,,1503 - TIZI OUZOU,1240000.0,1500.0,2025,2025,,,TIZI OUZOU,0.0012096774193548,UNKNOWN,unknown,,,,missing_wilaya,-1
18301003251177,2025-11-11,2026-11-10,Bien immobilier,,696 - EL KENNAR NOUCHFI,1395000.0,1500.0,2025,2025,,,EL KENNAR NOUCHFI,0.0010752688172043,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250267,2025-06-19,2026-06-18,Bien immobilier,,109 - BIR KHADEM,1482000.0,1500.0,2025,2025,,,BIR KHADEM,0.0010121457489878,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250080,2025-02-18,2026-02-17,Bien immobilier,,1417 - TIPAZA,1520000.0,1500.0,2025,2025,,,TIPAZA,0.0009868421052631,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250058,2025-02-05,2026-02-04,Bien immobilier,,1019 - ORAN,1648890.0,1500.0,2025,2025,,,ORAN,0.0009097028910357,UNKNOWN,unknown,,,,missing_wilaya,-1
21305003250016,2025-05-28,2026-05-27,Bien immobilier,,1256 - COLLO,1750000.0,1800.0,2025,2025,,,COLLO,0.0010285714285714,UNKNOWN,unknown,,,,missing_wilaya,-1
19306003251052,2025-10-03,2026-10-02,Bien immobilier,,1158 - EL EULMA,1753500.0,1500.0,2025,2025,,,EL EULMA,0.0008554319931565,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250687,2025-11-19,2026-11-18,Bien immobilier,,997 - AIN TURK,1791650.0,1500.0,2025,2025,,,AIN TURK,0.0008372170903915,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250129,2025-04-07,2026-04-06,Bien immobilier,,1019 - ORAN,1812260.0,1500.0,2025,2025,,,ORAN,0.0008276958052376,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250773,2025-12-31,2026-12-30,Bien immobilier,,1012 - GDYEL,1964550.0,1500.0,2025,2025,,,GDYEL,0.0007635336336565,UNKNOWN,unknown,,,,missing_wilaya,-1
21701003250002,2025-05-07,2026-05-06,2 - Installation Commerciale,,1249 - BEN AZZOUZ,2000000.0,2500.0,2025,2025,,,BEN AZZOUZ,0.00125,UNKNOWN,unknown,,,,missing_wilaya,-1
19212003250002,2025-02-13,2026-02-12,2 - Installation Commerciale,,1132 - AIN LAGRADJ,2000000.0,2500.0,2025,2025,,,AIN LAGRADJ,0.00125,UNKNOWN,unknown,,,,missing_wilaya,-1
18301003250847,2025-08-21,2026-08-20,Bien immobilier,,700 - JIJEL,2170000.0,1500.0,2025,2025,,,JIJEL,0.0006912442396313,UNKNOWN,unknown,,,,missing_wilaya,-1
25701003250049,2025-12-01,2026-11-30,Bien immobilier,,515 - EL KHROUB,2193250.0,1500.0,2025,2025,,,EL KHROUB,0.0006839165621794,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250160,2025-04-28,2026-04-27,Bien immobilier,,1019 - ORAN,2216200.0,1500.0,2025,2025,,,ORAN,0.0006768342207382,UNKNOWN,unknown,,,,missing_wilaya,-1
28305003250069,2025-03-05,2026-03-04,Bien immobilier,,962 - MSILA,2297410.0,1500.0,2025,2025,,,MSILA,0.000652909145516,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250263,2025-06-16,2026-06-15,Bien immobilier,,136 - KOUBA,2334340.0,1750.76,2025,2025,,,KOUBA,0.000750002141933,UNKNOWN,unknown,,,,missing_wilaya,-1
28305003250131,2025-05-16,2026-05-15,Bien immobilier,,139 - MOHAMMADIA ALGER,2350000.0,1762.5,2025,2025,,,MOHAMMADIA ALGER,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250570,2025-11-27,2026-11-26,Bien immobilier,,1411 - MEURAD,2350000.0,1762.5,2025,2025,,,MEURAD,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250255,2025-08-13,2026-08-12,Bien immobilier,,1010 - EL KARMA,2359720.0,1533.82,2025,2025,,,EL KARMA,0.0006500008475581,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250379,2025-08-13,2026-08-12,Bien immobilier,,1408 - LARHAT,2432000.0,1824.0,2025,2025,,,LARHAT,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
18301003250964,2025-09-24,2026-09-23,Bien immobilier,,691 - CHEKFA,2450000.0,1592.5,2025,2025,,,CHEKFA,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250042,2025-01-29,2026-01-28,Bien immobilier,,148 - SAOULA,2494700.0,1871.02,2025,2025,,,SAOULA,0.0007499979957509,UNKNOWN,unknown,,,,missing_wilaya,-1
40301003250049,2025-04-27,2026-04-26,Bien immobilier,,726 - KHENCHELA,2573000.0,1543.8,2025,2025,,,KHENCHELA,0.0006,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250138,2025-04-10,2026-04-09,Bien immobilier,,1003 - BIR EL DJIR,2616250.0,1700.56,2025,2025,,,BIR EL DJIR,0.0006499990444338,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250402,2025-08-25,2026-08-24,Bien immobilier,,1402 - GOURAYA,2660000.0,1995.0,2025,2025,,,GOURAYA,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250161,2025-05-22,2026-05-21,Bien immobilier,,1019 - ORAN,2725520.0,1771.59,2025,2025,,,ORAN,0.0006500007338049,UNKNOWN,unknown,,,,missing_wilaya,-1
44301003250005,2025-01-06,2026-01-05,Bien immobilier,,152 - STAOUELI,2736000.0,2052.0,2025,2025,,,STAOUELI,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
168020093250011,2025-09-16,2026-09-15,Bien immobilier,,105 - BARAKI,2736000.0,2462.4,2025,2025,,,BARAKI,0.0009,UNKNOWN,unknown,,,,missing_wilaya,-1
16351003250009,2025-01-16,2026-01-15,Bien immobilier,,447 - BORDJ MENAIEL,2800000.0,1960.0,2025,2025,,,BORDJ MENAIEL,0.0007,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250538,2025-11-11,2026-11-10,Bien immobilier,,1394 - BOU ISMAIL,2820000.0,2115.0,2025,2025,,,BOU ISMAIL,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250597,2025-12-09,2026-12-08,Bien immobilier,,1417 - TIPAZA,2898260.0,2173.7,2025,2025,,,TIPAZA,0.000750001725173,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250234,2025-05-18,2026-05-17,Bien immobilier,,1417 - TIPAZA,2907380.0,2180.54,2025,2025,,,TIPAZA,0.0007500017197614,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250456,2025-08-29,2026-08-28,Bien immobilier,,1003 - BIR EL DJIR,2940000.0,1911.0,2025,2025,,,BIR EL DJIR,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250628,2025-12-24,2026-12-23,2 - Installation Commerciale,,1396 - BOURKIKA,3000000.0,2500.0,2025,2025,,,BOURKIKA,0.0008333333333333,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250462,2025-10-02,2026-10-01,2 - Installation Commerciale,,112 - BOLOGHINE IBN ZIRI,3000000.0,2500.0,2025,2025,,,BOLOGHINE IBN ZIRI,0.0008333333333333,UNKNOWN,unknown,,,,missing_wilaya,-1
21305003250018,2025-06-05,2026-06-04,2 - Installation Commerciale,,1267 - KERKERA,3000000.0,2500.0,2025,2025,,,KERKERA,0.0008333333333333,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250142,2025-03-19,2026-03-18,2 - Installation Commerciale,,1410 - MESSELMOUN,3000000.0,2500.0,2025,2025,,,MESSELMOUN,0.0008333333333333,UNKNOWN,unknown,,,,missing_wilaya,-1
40301003250085,2025-07-23,2026-07-22,Bien immobilier,,732 - TAMZA,3100000.0,1860.0,2025,2025,,,TAMZA,0.0006,UNKNOWN,unknown,,,,missing_wilaya,-1
438010093250038,2025-04-09,2026-04-08,Bien immobilier,,894 - TADJENANET,3100000.0,2015.0,2025,2025,,,TADJENANET,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250752,2025-12-30,2026-12-29,Bien immobilier,,1019 - ORAN,3137400.0,2039.31,2025,2025,,,ORAN,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
28305003250164,2025-06-30,2026-06-29,Bien immobilier,,962 - MSILA,3150000.0,2047.5,2025,2025,,,MSILA,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250252,2025-08-11,2026-08-10,Bien immobilier,,1003 - BIR EL DJIR,3186800.0,2071.42,2025,2025,,,BIR EL DJIR,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250496,2025-09-10,2026-09-09,Bien immobilier,,1019 - ORAN,3195850.0,-2077.3,2025,2025,,,ORAN,-0.0006499992177355,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250496,2025-09-10,2026-09-09,Bien immobilier,,1019 - ORAN,3195850.0,2077.3,2025,2025,,,ORAN,0.0006499992177355,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250179,2025-06-22,2026-06-21,Bien immobilier,,1019 - ORAN,3255000.0,2115.75,2025,2025,,,ORAN,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
16330003250152,2025-09-04,2026-09-03,Bien immobilier,,106 - BEB EZZOUAR,3259450.0,2444.59,2025,2025,,,BEB EZZOUAR,0.0007500007670005,UNKNOWN,unknown,,,,missing_wilaya,-1
16333003250245,2025-07-09,2026-07-08,Bien immobilier,,142 - OULED CHEBEL,3380240.0,2535.18,2025,2025,,,OULED CHEBEL,0.0007499999999999,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250531,2025-11-08,2026-11-07,Bien immobilier,,1395 - BOUHAROUN,3399860.0,2549.9,2025,2025,,,BOUHAROUN,0.0007500014706487,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250226,2025-05-25,2026-05-24,Bien immobilier,,139 - MOHAMMADIA ALGER,3401000.0,2550.75,2025,2025,,,MOHAMMADIA ALGER,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250181,2025-06-22,2026-06-21,Bien immobilier,,1003 - BIR EL DJIR,3446890.0,2240.48,2025,2025,,,BIR EL DJIR,0.0006500004351748,UNKNOWN,unknown,,,,missing_wilaya,-1
16242003250148,2025-11-27,2026-11-26,Bien immobilier,,107 - BEN AKNOUN,3465600.0,2599.2,2025,2025,,,BEN AKNOUN,0.0007499999999999,UNKNOWN,unknown,,,,missing_wilaya,-1
16242003250118,2025-09-23,2026-09-22,Bien immobilier,,110 - BIR MOURAD RAIS,3473580.0,2605.18,2025,2025,,,BIR MOURAD RAIS,0.0007499985605628,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250265,2025-06-22,2026-06-21,Bien immobilier,,1019 - ORAN,3705100.0,2408.32,2025,2025,,,ORAN,0.0006500013494912,UNKNOWN,unknown,,,,missing_wilaya,-1
16701003250024,2025-06-19,2026-06-18,Bien immobilier,,99  - ALGER,3760000.0,3384.0,2025,2025,,,ALGER,0.0009,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250732,2025-12-22,2026-12-21,Bien immobilier,,1020 - OUED TLELAT,3799250.0,2469.51,2025,2025,,,OUED TLELAT,0.0006499993419753,UNKNOWN,unknown,,,,missing_wilaya,-1
168030093250018,2025-07-22,2026-07-21,Bien immobilier,,122 - DOUERA,3948000.0,3553.2,2025,2025,,,DOUERA,0.0009,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250001,2025-01-02,2026-01-01,Bien immobilier,,136 - KOUBA,3990000.0,2992.5,2025,2025,,,KOUBA,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
19308003250261,2025-12-21,2026-12-20,Bien immobilier,,1158 - EL EULMA,3993500.0,2595.78,2025,2025,,,EL EULMA,0.0006500012520345,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250074,2025-02-17,2026-02-16,Bien immobilier,,1417 - TIPAZA,4104000.0,-3078.0,2025,2025,,,TIPAZA,-0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
42304003250074,2025-02-17,2026-02-16,Bien immobilier,,1417 - TIPAZA,4104000.0,3078.0,2025,2025,,,TIPAZA,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250068,2025-02-19,2026-02-18,Bien immobilier,,1019 - ORAN,4154500.0,2700.42,2025,2025,,,ORAN,0.0006499987964857,UNKNOWN,unknown,,,,missing_wilaya,-1
31310003250756,2025-12-30,2026-12-29,Bien immobilier,,1003 - BIR EL DJIR,4229750.0,2749.34,2025,2025,,,BIR EL DJIR,0.0006500005910514,UNKNOWN,unknown,,,,missing_wilaya,-1
16333003250336,2025-09-11,2026-09-10,Bien immobilier,,130 - EL MOURADIA,4230000.0,3172.5,2025,2025,,,EL MOURADIA,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
16334003250318,2025-07-23,2026-07-22,Bien immobilier,,152 - STAOUELI,4436800.0,3327.6,2025,2025,,,STAOUELI,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
21701003250003,2025-05-19,2026-05-18,2 - Installation Commerciale,,1277 - SKIKDA,4500000.0,2500.0,2025,2025,,,SKIKDA,0.0005555555555555,UNKNOWN,unknown,,,,missing_wilaya,-1
19308003250230,2025-12-15,2026-12-14,Bien immobilier,,934 - AIN EL HADJEL,4650000.0,2790.0,2025,2025,,,AIN EL HADJEL,0.0006,UNKNOWN,unknown,,,,missing_wilaya,-1
16333003250372,2025-10-01,2026-09-30,Bien immobilier,,143 - OULED FAYET,4700000.0,3525.0,2025,2025,,,OULED FAYET,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
16704003250019,2025-08-06,2026-08-05,Bien immobilier,,118 - CHERAGA ALGER,4700000.0,3525.0,2025,2025,,,CHERAGA ALGER,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
16333003250321,2025-09-04,2026-09-03,Bien immobilier,,143 - OULED FAYET,4700000.0,3525.0,2025,2025,,,OULED FAYET,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
31210003250199,2025-07-03,2026-07-02,Bien immobilier,,1003 - BIR EL DJIR,5385940.0,3500.86,2025,2025,,,BIR EL DJIR,0.0006499998143313,UNKNOWN,unknown,,,,missing_wilaya,-1
16704003250102,2025-12-22,2026-12-21,Bien immobilier,,118 - CHERAGA ALGER,5640000.0,4230.0,2025,2025,,,CHERAGA ALGER,0.00075,UNKNOWN,unknown,,,,missing_wilaya,-1
16333003250294,2025-08-11,2026-08-10,Bien immobilier,,124 - EL ACHOUR,6786330.0,5089.75,2025,2025,,,EL ACHOUR,0.0007500003683876,UNKNOWN,unknown,,,,missing_wilaya,-1
18301003250782,2025-08-06,2026-08-05,Bien immobilier,,710 - TAHER,9412840.0,6118.35,2025,2025,,,TAHER,0.0006500004249514,UNKNOWN,unknown,,,,missing_wilaya,-1
19308003250088,2025-11-11,2026-11-10,Bien immobilier,,1158 - EL EULMA,13230000.0,8599.5,2025,2025,,,EL EULMA,0.00065,UNKNOWN,unknown,,,,missing_wilaya,-1
